Abstract,Methods,Results,Discussion,Abstract+Methods,Abstract+Results,Abstract+Discussion,Methods+Results,Methods+Discussion,Results+Discussion,Abstract+Methods+Results,Abstract+Methods+Discussion,Abstract+Results+Discussion,Methods+Results+Discussion,Full Text
0.296998420221169,0.2896825396825397,0.3846880907372401,0.3545168067226891,0.3850618218521322,0.4383500557413601,0.39979808177688037,0.4452798663324979,0.4173027989821883,0.4367666232073012,0.4422882555083889,0.4199192462987887,0.4669509594882729,0.4418558736426456,0.46219964836882205
0.30580539656582173,0.26061349693251534,0.3987502440929506,0.3873656503619215,0.3843120070113935,0.4518906776488207,0.4290569243840272,0.43841768871998615,0.42474465214877627,0.45757795503988397,0.4443697478991597,0.43486375513251213,0.46689034080875863,0.44258530183727035,0.451171875
0.3052538890519519,0.29505623855610774,0.39298392148674044,0.36381370397464036,0.41154029566046735,0.4440023871096081,0.4024024024024024,0.4552183567727609,0.4299226139294927,0.4242779078844653,0.460676188754294,0.4396694214876033,0.44566244566244567,0.4535644790376791,0.479181369089626
0.291319857312723,0.2849859801172572,0.412900488011882,0.36748436748436747,0.3958139534883721,0.457154488092815,0.4083333333333333,0.4406401190919241,0.4176372712146423,0.44800950683303625,0.4589318600368324,0.4389149500305935,0.4680030840400925,0.4694936482376096,0.49488238462919737
0.24992111076049228,0.28369565217391307,0.411386593204775,0.3516312791299845,0.3641331346249379,0.4444933920704846,0.38534396809571286,0.4625960372017792,0.43019554342883126,0.4456969434207674,0.4631454473787939,0.4178908134181101,0.4534005037783375,0.4550203134068485,0.4748840803709428
0.2936848559166156,0.28686977622000537,0.39343535151918385,0.34411838475043893,0.3852898197759376,0.4351112977740445,0.3791537174276835,0.4406450359432679,0.41333627732391254,0.41627479043140464,0.46591560053465725,0.42998707453683754,0.45128824476650564,0.4519606021185653,0.4651851851851852
0.28872366790582404,0.2769058295964126,0.36469221835075494,0.33985581874356335,0.38323353293413176,0.42521414452009665,0.39782823297137215,0.4154828083178917,0.40916454524415646,0.4135094176228621,0.4313569438917628,0.41609551182843246,0.44735746982937996,0.42750197005516155,0.4673807205452775
0.29785853341985724,0.31612162937464144,0.40086935522820577,0.39140686402934244,0.39617768595041325,0.4409521608504738,0.4225708502024291,0.4625393494228751,0.4474418604651163,0.4367816091954023,0.44852191641182465,0.44110388153466457,0.45517241379310347,0.45729145829165835,0.46111330438215553
0.2902621722846442,0.24949928469241775,0.38202744577246567,0.38930163447251115,0.36284096757591355,0.4486986448698645,0.4259527255185721,0.4289772727272727,0.3984691580369203,0.43707518022657055,0.4429342394563262,0.41837178929037877,0.46068569082323957,0.45168800931315484,0.45626656569481255
0.2650918635170604,0.27417519908987487,0.3881735813066285,0.37307078233102714,0.3541882109617373,0.4336851766865535,0.4036838066001535,0.43704169285564637,0.4161849710982659,0.431858407079646,0.43389970990468296,0.40885238421172715,0.4333260822275397,0.4301810865191147,0.44502617801047123
0.28757012105107765,0.29525576464351977,0.3771086910100363,0.3806343906510851,0.3925454116536919,0.43575418994413406,0.39935064935064934,0.4268849961919269,0.4223811527135044,0.43019772318753746,0.4481730052199851,0.43044189852700493,0.4427123928293063,0.44517906336088153,0.4509874326750449
0.29785874081176095,0.2907740645529849,0.4073811213626686,0.3655282817502668,0.38461538461538464,0.4740740740740741,0.3945890760592139,0.45832462920409445,0.42389030908668374,0.44795090948937105,0.4580983078162772,0.43290627107215107,0.47965921192758254,0.4568345323741007,0.49652984334721395
0.2849213691026827,0.28055555555555556,0.418129304598978,0.3575275711720954,0.3808095952023988,0.4521219876306249,0.3848595848595849,0.45408880851918826,0.41360419995434833,0.45260960334029227,0.4791260241904019,0.4193832599118943,0.4598821856591509,0.45536571318871183,0.46874409820585455
0.31199278629395855,0.2852581160191591,0.3920208152645273,0.37025948103792417,0.40105414470531864,0.43187982474441894,0.3918114734587003,0.42969198392959634,0.4255133245958934,0.4338474025974026,0.43860629774548165,0.43885955649419217,0.45487220447284343,0.4421944035346097,0.46945454545454546
0.27236315086782376,0.2593162919618109,0.397834274952919,0.3367734926670288,0.36154478225143794,0.4340909090909091,0.3692468619246862,0.4218981187909533,0.4062347783731125,0.42180518319928506,0.4434818481848185,0.4145710928319624,0.4390138408304498,0.4360382346959528,0.44663713250100684
0.31585365853658537,0.2725548631807098,0.4120999561595791,0.38738515023590764,0.3783120706575074,0.4412559783738823,0.4136933461909354,0.43644150282265914,0.42434858769432887,0.43414634146341463,0.4379867046533713,0.4429702546543976,0.46166134185303515,0.4439895794566431,0.4558688041275106
0.31792424694303606,0.27435064935064934,0.38553173056097034,0.3798262548262548,0.384652278177458,0.45508250152780605,0.4133426638675064,0.42636103151862464,0.42200647249190937,0.43330029732408326,0.4545958942112077,0.43686290825878926,0.47643064985451017,0.4358555616040646,0.47033671833244256
0.2552415679124886,0.2566534914361001,0.3898566703417861,0.37857142857142856,0.3442465093885412,0.43422459893048126,0.3854239663629993,0.4300234558248632,0.40488431876606684,0.4514157669586474,0.4369230769230769,0.39723733779824194,0.456686626746507,0.4381376368020775,0.43741959198676716
0.2593465813405187,0.26911850554582606,0.38975817923186346,0.3786510886882634,0.35182679296346414,0.4341653308907717,0.3868312757201646,0.4236243892075632,0.40785064624222117,0.4273767605633803,0.43628779979144944,0.42262043286013495,0.44937949052906595,0.44109253974724827,0.46965376782077395
0.2953809944101206,0.2841736317066595,0.3948906689759688,0.37518177411536596,0.3908484270734032,0.4404123711340206,0.4107184107184107,0.44568782558363884,0.42028675369141877,0.42717258261933905,0.4534517860447899,0.4460074472486554,0.4558011049723757,0.44510166358595193,0.4727339047966442
0.25786359389598257,0.3016639828234031,0.39562890276538804,0.3791492500614704,0.3744825906988069,0.4284185747913546,0.3950558592821488,0.44387351778656126,0.43233895373973197,0.43734439834024896,0.4525096525096525,0.42685243825205826,0.4595918367346939,0.45013172751223185,0.45577211394302847
